mw,fsp3,n_lipinski_hba,n_lipinski_hbd,n_rings,n_hetero_atoms,n_heavy_atoms,n_rotatable_bonds,tpsa,qed,clogp,sas,n_aliphatic_carbocycles,n_aliphatic_heterocyles,n_aliphatic_rings,n_aromatic_carbocycles,n_aromatic_heterocyles,n_aromatic_rings,n_saturated_carbocycles,n_saturated_heterocyles,n_saturated_rings,SHAP_mw,SHAP_fsp3,SHAP_n_lipinski_hba,SHAP_n_lipinski_hbd,SHAP_n_rings,SHAP_n_hetero_atoms,SHAP_n_heavy_atoms,SHAP_n_rotatable_bonds,SHAP_tpsa,SHAP_qed,SHAP_clogp,SHAP_sas,SHAP_n_aliphatic_carbocycles,SHAP_n_aliphatic_heterocyles,SHAP_n_aliphatic_rings,SHAP_n_aromatic_carbocycles,SHAP_n_aromatic_heterocyles,SHAP_n_aromatic_rings,SHAP_n_saturated_carbocycles,SHAP_n_saturated_heterocyles,SHAP_n_saturated_rings
243,0,5,2,3,5,18,1,82,0,2,2,1,0,1,1,1,2,0,0,0,-0.22478695,-0.008113494,-0.059715662,0.00031479445,0.011291125,0.009984604,-0.018318137,0.2292967,-0.067196846,0.0,-0.15182595,-0.024730904,0.030311067,0.036252156,-0.004371351,0.010117706,0.020273108,-0.00847741,-0.012805718,0.006013081,-0.034421787
407,0,6,2,4,6,30,5,74,0,4,2,1,1,2,2,0,2,1,1,2,0.03786277,-0.007827855,-0.0563439,0.07330806,0.023929415,0.024886372,0.137692,-0.09699541,0.23728496,0.0,0.1535901,-0.034469336,0.027215535,-0.048804436,0.0008022502,0.05851896,-0.032151677,-0.014384135,0.1054327,-0.025557278,0.07175788
354,0,7,2,2,7,26,7,92,0,2,2,0,0,0,1,1,2,0,0,0,-0.115492366,-0.0083786715,0.05343305,-0.06349532,-0.07067477,-0.07228991,-0.10502008,-0.17759898,-0.6575838,0.0,-0.27523288,-0.048280213,-0.013950616,0.03222357,-0.00395945,0.024960192,-0.024241915,-0.01798872,-0.027155073,0.005945027,-0.047139782
575,0,10,5,3,10,42,15,141,0,3,3,0,0,0,2,1,3,0,0,0,0.0007286545,-0.006933691,-0.069565766,-0.10808759,-0.056899022,-0.005345376,-0.00050943653,0.10995938,-0.57621783,0.0,-0.21660416,-0.027928816,-0.00932453,0.052013397,-0.01811488,-0.06396342,-0.044811465,-0.039515357,-0.023096016,0.016911175,-0.039594058
635,0,5,2,5,8,37,8,62,0,7,3,0,0,0,4,1,5,0,0,0,-0.021347469,-0.007441722,-0.10107382,0.025547022,-0.048057076,-0.0059133098,0.039569445,-0.0020112603,-0.033024885,0.0,0.31157538,-0.041413404,0.002101172,0.0405759,0.0015652692,-0.17216,-0.022523828,-0.12765332,-0.020426873,-0.008069343,-0.04911013
317,0,3,1,3,4,22,6,28,0,4,2,0,1,1,1,1,2,0,1,1,0.18873174,-0.0067620776,0.04893029,-0.00894308,0.02050341,0.054295924,-0.068290815,0.024432672,1.3870552,0.0,0.22595301,0.022967791,0.029787946,-0.025222063,-0.020648716,0.11770556,0.048127506,0.08823745,-0.0024511202,-0.0013346757,-0.025865175
380,0,7,0,3,7,28,6,74,0,3,2,0,1,1,2,0,2,0,1,1,-0.08385389,-0.008481667,0.12098027,-0.31389818,0.01491651,-0.019450815,-0.031583373,-0.050205257,0.0454237,0.0,-0.11936684,-0.04829424,-0.005230469,-0.031408094,-0.04439786,0.031428743,-0.017250499,0.001747067,-0.03372093,-0.07364178,-0.06722278
350,0,7,1,3,7,26,6,102,0,3,2,0,0,0,2,1,3,0,0,0,-0.027999735,-0.008151395,0.057450823,-0.11161191,-0.013822671,-0.07010031,-0.03851115,-0.15599489,-0.42976278,0.0,-0.13250042,-0.048746433,-0.00458521,0.038164362,0.012235327,0.02805649,-0.0217077,-0.041010074,-0.025996769,0.010962654,-0.045136087
280,0,9,7,3,9,20,2,156,0,-1,3,1,0,1,0,2,2,1,0,1,-0.2517976,-0.007594309,0.097264856,-0.003906666,0.0040722066,0.06885484,-0.056800373,0.09262592,-0.09780745,0.0,-0.06749447,-0.005509458,0.04529008,0.035590593,-0.017300889,-0.011483282,0.025911054,-0.05720522,-0.08559912,0.012966798,-0.10278821
427,0,6,2,3,7,30,6,92,0,4,3,1,0,1,1,1,2,0,0,0,0.036019128,-0.008114643,-0.0960991,0.034638934,0.023243517,-0.027544541,-0.0015470055,-0.16935542,-0.552251,0.0,0.06628075,0.052752875,0.036695343,0.051594444,-0.018535579,0.040360913,-0.011536978,-0.03105679,-0.029173054,0.00664145,-0.05825897
286,0,8,10,0,8,20,13,147,0,-1,2,0,0,0,0,0,0,0,0,0,-0.23206925,-0.008510063,-0.012683246,-0.29326797,-0.009649829,-0.005676493,-0.09943575,-0.19261281,-0.25329384,0.0,-0.27321145,-0.043836746,-0.00976256,0.027467147,-0.016708547,-0.081404395,-0.032664035,-0.055553116,-0.009694892,0.0012801412,-0.03644633
322,0,6,1,2,7,22,4,75,0,1,2,0,1,1,1,0,1,0,1,1,-0.032548916,-0.00839575,-0.04193529,-0.043960262,-0.06888216,0.012636115,-0.20092581,-0.06381769,-0.031421147,0.0,-0.06143113,-0.021837052,-0.009723282,-0.0015379188,-0.019186672,0.0062824613,-0.08386022,0.0031228366,-0.015461088,-0.025552923,-0.059078943
495,0,5,1,6,7,34,7,36,0,6,2,0,2,2,2,2,4,0,2,2,-0.0054883934,-0.008278802,-0.07271847,-0.08759765,-0.051588926,0.023691846,0.15556014,0.015747808,0.4241173,0.0,0.1653654,0.0073114685,0.016993845,-0.091717295,-0.01741364,0.06422028,0.045405503,0.063226484,-0.015855735,-0.0135975955,0.029013231
677,0,13,4,1,16,47,15,174,0,2,4,0,1,1,0,0,0,0,0,0,0.24760975,-0.0059525864,0.10777622,0.07917038,0.22800824,0.07652684,0.09538067,0.55703574,-0.09059313,0.0,-0.20061243,0.103160255,-0.0047602425,0.065819055,0.019135648,0.04593413,0.023737514,0.12588307,-0.02024985,0.028700858,-0.033892017
656,0,6,4,9,6,48,7,97,0,6,6,4,3,7,1,1,2,4,3,7,0.16282912,-0.009066082,-0.09662821,-0.016183663,-0.032268785,-0.008326296,0.107069224,-0.06371324,-0.3045666,0.0,0.0635911,0.11400103,-0.19026126,-0.17610848,0.22704811,0.011748698,-0.062165625,-0.083624184,0.13775268,-0.032005895,0.78981394
359,0,7,2,3,8,25,4,103,0,2,2,0,0,0,2,1,3,0,0,0,0.043660015,-0.007938667,0.07393487,-0.015143522,0.010912556,0.10771266,0.0074392,0.03360715,-0.23563719,0.0,-0.26316047,-0.03350006,-0.0048452923,0.05800904,0.03732045,0.056953166,0.009253858,-0.011841061,-0.018231722,0.016737565,-0.036606677
280,0,6,3,4,6,21,2,83,0,2,2,0,1,1,1,2,3,0,1,1,-0.35397786,-0.008485121,-0.06239982,0.12842566,-0.0070958766,-0.045023996,-0.13877961,-0.08290023,-0.2958267,0.0,-0.19054852,-0.01684535,-0.009917239,-0.014825541,-0.025056949,0.004721614,-0.028946629,-0.011896362,-0.019916866,-0.06843319,-0.063708924
461,0,5,1,6,6,33,7,36,0,5,2,0,2,2,2,2,4,0,2,2,-0.017848585,-0.008397221,-0.0652629,-0.08465308,-0.056504507,0.02625148,0.16112183,0.0043449462,0.45847824,0.0,0.1510349,0.0043811905,0.018493524,-0.10162958,-0.030905422,0.057955615,0.03635688,0.06130518,-0.016400088,-0.020082373,0.025880411
321,0,5,1,3,7,21,4,64,0,3,2,0,1,1,1,1,2,0,1,1,0.08743619,-0.008059724,-0.05332577,0.00039851357,0.038986906,-0.015462219,-0.107681826,-0.019683618,0.059907675,0.0,-0.09586716,-0.0058703735,0.0039401725,0.012730948,-0.0060273525,-0.0066483105,0.033347756,0.0007384495,-0.01426399,0.008476503,-0.037677176
379,1,6,1,7,6,27,2,58,0,3,5,5,2,7,0,0,0,5,2,7,0.010363497,0.66161376,-0.02652247,-0.011788142,0.03203564,-0.016101254,0.015188127,0.13914092,0.15371281,0.0,0.009500769,0.396602,0.15769666,-0.056024145,0.38736728,0.035330426,0.03036925,0.11194617,0.33711118,-0.022610044,1.0356641
718,0,8,6,4,8,53,26,106,0,7,2,0,0,0,4,0,4,0,0,0,0.22467096,-0.006417901,0.03340864,0.089103885,0.024393486,-0.0006823286,0.104650915,0.3124112,-0.16502479,0.0,0.44312954,-0.020730427,0.004920451,0.08547923,0.01058865,-0.033635903,-0.008135874,0.055727705,-0.011107239,0.01685824,-0.034621503
610,0,12,2,6,12,43,8,132,0,5,4,4,2,6,0,0,0,4,2,6,0.25653684,-0.009288283,0.23585391,0.04426698,-0.033820458,0.06273804,0.11707064,0.1440544,-0.04365508,0.0,0.071049616,0.033079125,-0.18150593,-0.08751744,0.24924925,0.007831428,0.0003357434,0.055125743,0.1537732,-0.02847878,0.85678625
378,0,6,1,3,6,28,5,81,0,3,2,0,0,0,1,2,3,0,0,0,0.0962823,-0.007833745,-0.031073937,-0.11459308,0.09169954,-0.0037793803,0.041956846,-0.036071632,-0.09833886,0.0,-0.09958379,-0.036662675,0.00088806223,0.06509023,0.05905763,0.03989487,0.05646715,0.015676029,-0.022808796,0.01810295,-0.035969187
808,0,16,7,2,17,56,11,224,0,0,5,0,2,2,0,0,0,0,2,2,0.13518102,-0.0076255985,0.049016137,-0.19626074,-0.03226935,0.080534294,0.0664421,0.10979522,-0.24288644,0.0,-0.25032464,-0.019964226,-0.029343948,-0.21178272,-0.011746067,0.012427432,-0.03549847,-0.016370777,-0.03490705,-0.07829451,-0.034639407
417,0,8,2,3,12,28,5,98,0,3,2,0,1,1,1,1,2,0,0,0,0.1666354,-0.0076694684,0.07766946,-0.02227051,0.011471723,0.13757062,0.009551093,-0.12634279,-0.34552082,0.0,-0.10951473,-0.044125408,-0.0024363603,-0.03729265,-0.033724885,0.07353326,0.022484772,0.0081144525,-0.023444243,0.026222896,-0.035538435
319,0,3,1,2,4,22,8,28,0,4,2,0,0,0,1,1,2,0,0,0,0.13930224,-0.0063122637,0.013570031,-0.05715982,0.032543596,0.048433874,-0.07748127,0.0047436235,1.3056391,0.0,0.21464531,0.020307992,0.023423178,0.04141699,0.021789003,0.12619343,0.030169372,0.08527582,-0.0012372202,-0.0007201453,-0.029033575
380,0,9,4,3,9,28,5,127,0,0,2,0,1,1,2,0,2,0,1,1,-0.19511932,-0.008232584,-0.00409794,0.10468584,-0.002701825,-0.044044133,-0.003433829,-0.1885557,-0.44579384,0.0,-0.12657757,-0.04045785,-0.010079074,-0.06017457,-0.07154231,-0.02727889,-0.10044338,-0.053793956,-0.018131524,-0.07757801,-0.073797464
413,0,6,2,3,7,29,6,92,0,4,3,1,0,1,1,1,2,0,0,0,-0.0028406708,-0.00821363,-0.093076095,0.03669419,0.022938328,-0.03486135,-0.011779321,-0.1643153,-0.516244,0.0,0.07684151,0.071457595,0.06508107,0.051367648,0.0033197873,0.0638133,-0.009242695,-0.020137504,-0.028535392,0.008219041,-0.05506817
218,0,6,2,3,6,16,3,72,0,1,2,0,1,1,1,1,2,0,0,0,-0.5467983,-0.007996061,0.03274265,-0.005171991,0.0056209005,-0.0970388,-0.12760802,-0.06664115,-0.06736881,0.0,0.0067068315,-0.015465423,-0.0067476523,-0.00976849,-0.00052611297,0.006754264,0.026656797,-0.0076133334,-0.01160622,0.0017121062,-0.042136002
326,0,8,3,4,8,24,3,102,0,1,2,0,3,3,1,0,1,0,1,1,-0.053706262,-0.0076743118,0.060204305,0.195526,-0.014812362,0.06528107,-0.052649517,0.017814243,-0.2928385,0.0,-0.06709805,-0.017973635,-0.011133754,-0.23639275,-0.10319544,0.0018524555,-0.10539881,0.047255762,-0.019269481,-0.05330799,-0.058519017
417,0,6,2,4,7,29,6,92,0,3,4,3,0,3,0,1,1,1,0,1,0.06363945,-0.008061727,-0.111987464,0.00979987,-0.018967256,-0.021702422,-0.037505154,-0.16625723,-0.4605839,0.0,-0.12712984,0.09211682,0.015161172,0.04905381,-0.09298674,0.0017771148,0.0015429754,0.029623715,0.10576998,0.014198578,-0.03992933
414,0,6,3,3,8,28,4,91,0,4,2,0,0,0,2,1,3,0,0,0,-0.20245498,-0.0077330186,-0.15577811,0.09198812,-0.0025965576,0.053282175,-0.048666425,-0.08727995,-0.72248626,0.0,0.045962356,-0.05073679,-0.0109701315,0.033350777,0.009298633,-0.020857412,-0.024962882,-0.012695141,-0.025837831,0.012459791,-0.04901435
192,0,4,2,2,4,14,1,70,0,2,2,0,0,0,1,1,2,0,0,0,-0.40799347,-0.008226558,-0.08604859,-0.037492093,-0.052154165,-0.12537223,-0.32218045,0.05461388,-0.18964455,0.0,-0.22196491,-0.021277728,-0.01291339,0.029718066,-0.0064263334,-0.0005138139,0.0045090397,-0.02187165,-0.011782111,-0.002376365,-0.03858964
369,0,6,2,3,7,26,6,88,0,3,2,0,0,0,2,1,3,0,0,0,-0.04743446,-0.008126154,-0.0637038,-0.0057044444,0.02244094,-0.0022006002,-0.03168582,-0.18374364,-0.3998066,0.0,-0.13777588,-0.040255994,-0.008358947,0.02962619,0.0045454726,0.005587652,-0.027979068,0.004598668,-0.023710713,0.0061198906,-0.046368577
310,0,6,2,2,7,21,4,76,0,1,2,0,1,1,1,0,1,0,0,0,-0.092810094,-0.008259642,-0.029800175,-0.0132046165,-0.0677438,0.024286263,-0.10734461,-0.047286116,-0.022466442,0.0,-0.07426442,-0.012384287,-0.007925437,-0.018026128,-0.013347586,0.008284649,-0.0632503,0.01575194,-0.011224957,-0.0021939718,-0.047228944
379,0,6,1,2,8,25,8,75,0,4,2,0,0,0,1,1,2,0,0,0,0.08048397,-0.007416046,-0.07469299,-0.13285062,-0.010389096,0.06594781,-0.06321006,0.030124875,-0.03953083,0.0,0.0919655,-0.033857048,0.0012684969,0.050301835,0.020553963,0.06136741,-0.006397876,-0.0022916493,-0.019300899,0.010276135,-0.03353249
269,0,6,0,1,10,17,2,86,0,3,2,0,0,0,1,0,1,0,0,0,-0.23475122,-0.007917654,-0.04627716,-0.12825963,-0.019767484,0.097812966,-0.015886791,-0.006394034,-0.12313816,0.0,-0.15202436,-0.053360414,-0.009050107,0.02992459,0.009470833,0.021109933,-0.04500429,0.014057444,-0.013921897,0.010724574,-0.030275868
371,0,7,1,5,8,27,4,85,0,3,2,0,0,0,2,3,5,0,0,0,-0.32199326,-0.007912928,0.18562236,-0.1649211,-0.0678488,-0.00081923406,-0.17816019,-0.10652656,-0.29825908,0.0,-0.1716923,-0.04695511,-0.010281144,0.01959737,-0.0053720674,0.029025417,-0.14664672,-0.13191642,-0.034226276,0.027474398,-0.043915603
368,0,6,1,3,7,27,5,81,0,3,2,0,0,0,1,2,3,0,0,0,0.009689148,-0.007813515,-0.020585997,-0.08046985,0.08535544,-0.009937884,0.022664296,-0.030107465,-0.08514068,0.0,-0.11505207,-0.03311617,-0.0008704218,0.052509747,0.041923404,0.035604972,0.05845126,0.037937827,-0.022651395,0.015583108,-0.03680133
288,0,4,1,2,7,17,2,63,0,1,2,0,1,1,1,0,1,0,1,1,-0.205242,-0.009138635,-0.13251312,-0.0827449,-0.054839768,-0.040001303,-0.10018232,-0.087295376,-0.24374618,0.0,-0.1991817,-0.022615096,-0.008728168,-0.020712378,-0.023403917,0.011510823,-0.056270674,0.01993037,-0.018330235,-0.0382878,-0.06801649
509,0,12,5,3,12,37,10,141,0,2,3,0,0,0,0,3,3,0,0,0,-0.010686178,-0.0073390338,0.08389538,0.022123426,-0.046025515,0.012098731,0.055787265,0.22269653,-0.39669663,0.0,-0.26253882,0.014012073,-0.008762627,0.013213954,-0.027673725,-0.0065479414,-0.118632324,-0.029324392,-0.024895301,0.0016395455,-0.051625643
442,0,6,2,4,9,31,6,78,0,3,2,0,1,1,2,1,3,0,0,0,-0.14160398,-0.0075701135,-0.08452347,0.03368876,0.0056777466,-0.043298177,0.08500045,-0.12915339,0.1540471,0.0,-0.17167816,-0.041922152,-0.0011509213,-0.10445536,-0.060328417,0.039679643,-0.016095724,-0.012675499,-0.024339141,-0.007656162,-0.07037364
293,0,5,0,2,5,21,3,59,0,2,3,0,1,1,0,1,1,0,1,1,-0.14221759,-0.009275354,-0.06656957,-0.15315458,-0.04097453,-0.10589859,-0.04704687,-0.04401693,0.12459602,0.0,-0.19749123,-0.055703275,-0.014079056,-0.026949367,-0.023242805,-0.045911297,0.027423162,0.016027564,-0.030107236,-0.054410927,-0.061550613
519,0,9,1,6,9,38,11,102,0,4,5,0,3,3,1,2,3,0,3,3,-0.0957107,-0.008773807,0.042048354,-0.03674774,-0.08085429,-0.01309013,0.108038515,-0.08675447,-0.5693482,0.0,0.096143484,0.017229492,-0.044544786,-0.28428978,-0.075224526,0.01818764,-0.024326384,-0.0361805,-0.050004855,-0.09519904,-0.0014524685
412,0,8,5,3,8,30,6,128,0,1,3,0,1,1,2,0,2,0,1,1,-0.008801208,-0.0077528167,0.025529424,0.17692022,0.0040895343,0.051345225,0.041803613,-0.04113858,-0.324924,0.0,0.0077896263,0.00044324226,-0.0034756593,-0.029826751,-0.037264474,-0.02292243,-0.08486708,-0.051282175,-0.016746258,-0.045643125,-0.04341601
396,0,7,4,3,8,28,7,110,0,3,2,0,0,0,2,1,3,0,0,0,-0.13396826,-0.0076140785,0.092889436,0.35804635,0.013796231,0.03638521,0.00061574957,-0.1464223,-0.6005894,0.0,-0.09974741,-0.028195823,-0.0005574842,0.051026072,0.0414215,-0.008984905,-0.0044521904,0.001183539,-0.019648394,0.011680443,-0.043023784
354,0,7,3,3,8,26,5,96,0,1,2,0,0,0,2,1,3,0,0,0,0.10204554,-0.0071602426,0.1428448,0.1363867,0.057911474,0.14877954,0.02570714,-0.06361989,-0.24885984,0.0,0.16580907,-0.017691527,-0.0021229049,0.05689291,0.031382713,0.008308813,0.032482874,0.0225795,-0.014017232,0.029893758,-0.033792835
350,0,5,1,3,7,23,3,76,0,3,2,1,0,1,1,1,2,0,0,0,-0.15532619,-0.008655786,-0.15622893,-0.1489921,0.00644652,-0.069070905,-0.26841468,-0.20573057,-0.26917717,0.0,-0.15691228,-0.035933554,-0.057698853,0.015208119,-0.045555297,-0.03577383,-0.0040862127,-0.01992696,-0.020322984,-0.0002512424,-0.05176998
275,0,4,2,2,4,20,4,66,0,3,2,1,0,1,1,0,1,1,0,1,-0.32327613,-0.00838933,-0.074177034,-0.03495585,-0.0070597515,0.084888205,-0.12464263,-0.056342825,-0.11981129,0.0,-0.072174475,-0.03256274,0.038572285,0.030404208,-0.0017193627,0.026716419,-0.010615555,0.05291061,0.004852461,-0.0048564374,-0.06384601
536,0,10,0,8,10,40,9,96,0,4,5,0,3,3,2,3,5,0,3,3,0.093279175,-0.007181623,0.03172503,-0.041736037,-0.051467273,0.08403313,0.13527387,0.1565405,-0.35398266,0.0,0.13467635,0.022417603,-0.03732061,-0.24395727,-0.046739325,0.011472523,-0.02094675,-0.17328672,-0.04414655,-0.04506128,0.011270712
597,0,7,2,6,8,40,10,76,0,1,2,0,3,3,2,1,3,0,1,1,0.27167487,-0.006534717,0.15336822,0.084378205,-0.0074413945,0.05235438,0.26920795,0.3247476,0.23724897,0.0,0.08754239,0.028701244,0.0033751503,-0.24198052,-0.030890677,0.067714036,0.03037323,0.028273296,-0.01631521,-0.030821199,-0.018054698
404,0,6,6,0,8,26,17,72,0,1,2,0,0,0,0,0,0,0,0,0,-0.07815151,-0.0073247794,-0.050592702,0.19696204,-0.05837718,0.012415805,0.006429528,0.29223585,0.12793,0.0,-0.12315185,-0.014941521,-0.0037921362,0.045863524,-0.0125115365,-0.056412484,-0.038601123,-0.076410234,-0.017627439,0.003489816,-0.044124074
319,0,8,4,1,9,21,7,125,0,1,3,0,0,0,1,0,1,0,0,0,-0.19275436,-0.0073516187,0.00046557208,0.097815424,0.16954511,-0.044677224,-0.09111456,-0.10049547,-0.19472224,0.0,-0.116134,0.0030186563,-0.009134917,0.060708158,0.02530742,0.026673835,-0.033118226,0.046784226,-0.008189792,0.0078021865,-0.037021264
